service,state,sbytes,dbytes,sttl,dttl,sload,sloss,dloss,smean,dmean,response_body_len,ct_srv_src,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_srv_dst,attack_cat
0,2,978,86,62,252,11139.39648,2,1,163,43,0,3,1,1,3,0,0,3,0
0,1,200,0,254,0,88888888,0,0,100,0,0,4,3,3,4,0,0,4,4
0,0,3614,50036,31,29,1140016,7,24,60,807,0,8,1,1,5,0,0,8,0
1,0,1280,1664,62,252,2443.166504,7,9,53,76,0,1,1,1,2,1,1,1,4
0,0,2516,268,254,252,45347.73047,2,1,252,45,0,8,2,2,8,0,0,8,0
6,1,114,0,254,0,57000000,0,0,57,0,0,34,34,16,34,0,0,34,6
6,2,146,178,31,29,248828.2969,0,0,73,89,0,1,1,1,1,0,0,2,0
6,1,114,0,254,0,35076924,0,0,57,0,0,17,17,17,17,0,0,17,6
0,1,200,0,254,0,200000000,0,0,100,0,0,6,2,2,6,0,0,6,3
0,0,514,268,254,252,13818.52441,2,1,51,45,0,3,3,1,3,0,0,3,5
0,0,3806,51808,31,29,14579.48242,7,26,59,785,0,8,1,1,2,0,0,6,0
0,1,200,0,254,0,88888888,0,0,100,0,0,6,2,2,8,0,0,6,1
0,1,200,0,254,0,133333328,0,0,100,0,0,7,3,3,12,0,0,7,3
0,1,1064,0,254,0,709333312,0,0,532,0,0,33,11,1,33,0,0,33,0
6,1,114,0,254,0,91200000,0,0,57,0,0,24,18,18,24,0,0,24,6
0,0,2054,2478,31,29,2745057,6,6,93,103,0,5,1,1,1,0,0,3,0
0,0,534,268,254,252,6444.427246,2,1,53,45,0,2,1,1,2,0,0,2,5
4,0,1580,10168,31,29,11537.16406,3,5,132,565,3924,1,1,1,1,0,0,2,0
0,0,774,556,254,252,6184.101562,4,3,55,56,0,2,1,1,2,0,0,3,5
4,0,858,21966,62,252,7422.331543,2,9,72,915,0,1,1,1,1,0,0,1,4
0,0,534,268,254,252,3932.759033,2,1,53,45,0,3,1,1,3,0,0,3,0
5,0,320,1826,31,29,763948.5,1,2,53,228,0,3,1,1,4,0,0,3,0
0,1,200,0,254,0,100000000,0,0,100,0,0,4,4,4,4,0,0,4,1
4,0,824,1138,62,252,8809.97168,2,2,82,142,167,5,2,1,4,0,0,4,0
4,0,1084,268,254,252,34829.46484,2,1,108,45,0,1,1,1,1,0,0,1,4
4,0,1580,10168,31,29,11522.80469,3,5,132,565,3924,3,1,1,1,0,0,2,0
0,0,564,354,254,252,1815.986694,2,1,56,44,0,1,1,1,1,0,0,1,7
0,1,104,0,254,0,138666656,0,0,52,0,0,11,2,1,10,0,0,16,0
2,0,37914,3380,31,29,10550983,19,8,702,80,0,1,1,1,1,0,0,1,0
0,1,200,0,254,0,88888888,0,0,100,0,0,6,3,3,6,0,0,6,4
5,0,8928,320,31,29,12349283,4,1,638,53,0,3,1,1,4,0,0,3,0
0,0,566,268,254,252,5946.741699,2,1,57,45,0,4,1,1,5,0,0,4,5
2,0,8639,1894,62,252,24014.15234,10,8,332,95,0,1,1,1,1,0,0,1,4
6,1,114,0,254,0,456000000,0,0,57,0,0,16,16,16,16,0,0,16,6
0,0,2158,2478,31,29,38932.96484,6,6,90,103,0,6,1,1,2,0,0,6,0
0,1,2184,0,254,0,1326.921387,0,0,52,0,0,1,1,1,1,0,0,1,4
0,0,1540,1644,31,29,475762.9375,4,4,96,91,0,9,7,2,7,0,0,14,0
0,1,200,0,254,0,266666656,0,0,100,0,0,6,3,3,6,0,0,6,4
0,0,534,268,254,252,7092.080566,2,1,53,45,0,4,1,1,4,0,0,4,5
6,1,114,0,254,0,50666664,0,0,57,0,0,28,11,11,28,0,0,28,6
4,0,830,7794,62,252,17577.24609,2,4,83,650,3409,1,1,1,1,0,0,1,4
6,2,130,162,31,29,557939.9375,0,0,65,81,0,3,1,1,2,0,0,4,0
6,1,114,0,254,0,91200000,0,0,57,0,0,26,10,10,26,0,0,26,6
6,2,146,178,31,29,553030.3125,0,0,73,89,0,1,1,1,1,0,0,3,0
6,1,114,0,254,0,228000000,0,0,57,0,0,17,17,17,18,0,0,17,6
0,1,200,0,254,0,88888888,0,0,100,0,0,8,2,2,13,0,0,8,3
4,0,1580,10168,31,29,10388.52148,3,5,132,565,3924,2,2,2,3,0,0,2,0
2,0,37358,3276,31,29,9410858,18,8,718,82,0,1,1,1,1,0,0,1,0
0,1,116,0,254,0,154666656,0,0,58,0,0,2,1,1,1,0,0,1,8
0,0,2438,19266,31,29,1245622,7,13,64,482,0,3,1,1,5,0,0,5,0
0,1,200,0,254,0,88888888,0,0,100,0,0,5,5,5,5,0,0,5,3
6,1,114,0,254,0,50666664,0,0,57,0,0,33,33,17,33,0,0,33,6
0,0,2974,30506,31,29,1225881.125,7,18,62,610,0,6,1,1,3,0,0,7,0
6,1,114,0,254,0,65142856,0,0,57,0,0,11,11,11,11,0,0,11,6
6,1,114,0,254,0,50666664,0,0,57,0,0,17,17,17,17,0,0,17,6
6,1,114,0,254,0,76000000,0,0,57,0,0,32,16,16,32,0,0,32,6
0,1,200,0,254,0,88888888,0,0,100,0,0,3,2,2,3,0,0,3,4
6,1,114,0,254,0,50666664,0,0,57,0,0,20,16,16,20,0,0,20,6
0,1,200,0,254,0,200000000,0,0,100,0,0,3,2,2,3,0,0,3,4
0,1,92,0,0,0,6.134877,0,0,46,0,0,2,2,2,2,0,0,2,0
4,0,876,268,254,252,24222.42188,2,1,88,45,0,1,1,1,1,0,0,1,7
0,0,744,268,254,252,4658.827637,2,0,74,45,0,7,3,2,6,0,0,6,5
0,1,200,0,254,0,160000000,0,0,100,0,0,6,2,2,6,0,0,6,4
6,1,114,0,254,0,228000000,0,0,57,0,0,25,18,18,25,0,0,25,6
6,1,114,0,254,0,76000000,0,0,57,0,0,33,16,16,33,0,0,33,6
0,0,1062,742,254,252,11338.12305,3,2,89,93,0,5,1,1,5,0,0,5,5
4,0,1052,824,31,29,560.943909,2,2,132,82,83,8,8,1,1,0,0,4,0
0,0,3614,50036,31,29,694225.375,7,24,60,807,0,5,1,1,1,0,0,6,0
0,0,4238,63516,31,29,304453.9063,7,30,59,858,0,8,1,1,2,0,0,3,0
6,1,114,0,254,0,152000000,0,0,57,0,0,26,19,9,26,0,0,26,6
2,0,37152,3380,31,29,870345.6875,18,8,714,80,0,2,1,1,1,0,0,1,0
6,1,114,0,254,0,50666664,0,0,57,0,0,20,16,16,20,0,0,20,6
2,0,30967,1696,62,252,296617.9375,17,8,774,77,0,2,1,1,2,0,0,2,4
0,0,790,902,254,252,8021.200195,4,5,56,56,0,7,1,1,6,0,0,6,5
6,2,130,162,31,29,547368.4375,0,0,65,81,0,4,3,1,1,0,0,5,0
0,1,200,0,254,0,114285712,0,0,100,0,0,6,2,2,6,0,0,6,3
6,1,114,0,254,0,91200000,0,0,57,0,0,28,17,17,28,0,0,28,6
6,1,114,0,254,0,91200000,0,0,57,0,0,21,16,16,21,0,0,21,6
0,0,1018,912,254,252,3015.465088,3,2,85,76,0,1,1,1,1,0,0,1,5
4,0,802,13112,62,252,17349.46094,2,6,80,820,5982,1,1,1,1,0,0,1,4
6,2,130,162,31,29,513833.9688,0,0,65,81,0,1,1,1,1,0,0,1,0
6,1,114,0,254,0,456000000,0,0,57,0,0,34,34,16,34,0,0,34,6
0,1,1064,0,254,0,1064000000,0,0,532,0,0,1,1,1,1,0,0,1,0
0,0,608,646,254,252,3199.979004,2,3,61,65,0,3,1,1,2,0,0,2,4
0,2,568,312,31,29,701523.25,0,0,142,78,0,5,1,1,3,0,0,5,0
5,0,364,268,62,252,2466.219727,1,1,46,45,0,1,1,1,2,0,0,1,4
6,1,114,0,254,0,76000000,0,0,57,0,0,16,14,9,16,0,0,16,6
6,2,146,178,31,29,569200.75,0,0,73,89,0,3,1,1,1,0,0,5,0
4,0,1896,268,254,252,76729.875,2,1,190,45,0,1,1,1,1,0,0,1,3
6,1,114,0,254,0,50666664,0,0,57,0,0,25,25,11,25,0,0,25,6
0,0,564,354,254,252,2069.947266,2,1,56,44,0,4,1,1,1,0,0,1,7
0,0,4264,3080,31,29,98339.67969,7,7,152,103,0,8,1,1,4,0,0,5,0
6,1,114,0,254,0,50666664,0,0,57,0,0,30,12,12,30,0,0,30,6
7,0,9504,12298,31,29,3120076.25,26,31,88,108,0,1,1,1,1,0,0,1,0
6,1,114,0,254,0,228000000,0,0,57,0,0,22,17,17,22,0,0,22,6
0,1,168,0,254,0,67200000,0,0,84,0,0,1,1,1,1,0,0,1,7
0,0,514,354,254,252,3083.976074,2,1,51,44,0,4,2,2,4,0,0,6,0
0,0,2158,2478,31,29,231986.4219,6,6,90,103,0,17,1,1,2,0,0,5,0
0,1,200,0,254,0,800000000,0,0,100,0,0,4,1,1,4,0,0,4,4
0,0,455,268,254,252,5249.058105,2,1,46,45,0,4,1,1,1,0,0,2,3
7,0,9504,12298,31,29,95716.59375,26,31,88,108,0,3,3,2,2,0,0,3,0
4,0,888,354,254,252,5344.895996,2,1,89,44,0,1,1,1,1,0,0,1,7
1,0,632,682,254,252,3943.703613,3,4,53,57,0,1,1,1,1,0,0,1,0
5,0,364,1636,62,252,2791.456787,1,2,46,205,0,2,1,1,1,0,0,1,4
0,0,756,268,254,252,7757.203125,2,1,76,45,0,3,1,1,3,0,0,3,5
0,1,200,0,254,0,80000000,0,0,100,0,0,5,1,1,5,0,0,5,4
0,0,4264,2976,31,29,103825.2734,7,7,152,106,0,10,1,1,3,0,0,6,0
0,0,756,268,254,252,7563.231445,2,1,76,45,0,4,1,1,4,0,0,5,0
0,1,503,0,64,0,26526316,0,0,252,0,0,20,20,20,20,0,0,20,0
0,0,1680,152630,62,252,7358.879883,6,63,49,1174,0,1,1,1,1,0,0,1,4
6,1,114,0,254,0,50666664,0,0,57,0,0,29,12,12,29,0,0,29,6
0,0,3042,732,254,252,31915.13672,3,2,254,92,0,3,1,1,3,0,0,3,5
6,1,114,0,254,0,57000000,0,0,57,0,0,41,6,6,41,0,0,41,6
4,0,7044,1248,254,252,35528.17969,4,2,503,125,109,2,2,1,1,0,0,1,4
6,2,130,162,31,29,508806.2813,0,0,65,81,0,2,1,1,2,0,0,2,0
1,0,884,682,254,252,5312.263672,4,4,55,57,0,1,1,1,1,1,1,1,0
6,2,132,164,31,29,511132.6563,0,0,66,82,0,1,1,1,4,0,0,4,0
6,1,114,0,254,0,57000000,0,0,57,0,0,14,14,14,14,0,0,14,6
0,0,3960,2560,31,29,748130.9375,7,7,220,128,0,12,1,1,5,0,0,8,0
0,0,994,748,254,252,7843.331055,3,2,83,94,0,6,1,1,3,0,0,7,5
0,1,78,0,254,0,34666664,0,0,39,0,0,15,1,1,15,0,0,15,0
6,1,114,0,254,0,57000000,0,0,57,0,0,17,17,17,17,0,0,17,6
0,0,1262,64942,62,252,6491.111816,6,30,53,1015,0,3,1,1,1,0,0,1,4
6,1,114,0,254,0,50666664,0,0,57,0,0,20,16,16,20,0,0,20,6
0,0,1462,94066,62,252,6270.265137,6,41,52,1094,0,1,1,1,1,0,0,1,4
6,2,146,178,31,29,573110.9375,0,0,73,89,0,3,1,1,1,0,0,1,0
0,1,152,0,254,0,60800000,0,0,76,0,0,1,1,1,1,0,0,1,7
0,1,200,0,254,0,88888888,0,0,100,0,0,7,2,2,7,0,0,7,2
0,1,1890,0,254,0,13582.29297,0,0,45,0,0,1,1,1,1,0,0,1,4
6,2,130,162,31,29,500481.2188,0,0,65,81,0,3,2,1,1,0,0,2,0
6,2,146,178,31,29,587525.125,0,0,73,89,0,4,2,1,1,0,0,2,0
0,1,168,0,254,0,74666664,0,0,84,0,0,4,1,1,2,0,0,2,7
7,0,3624,5578,31,29,2783437.5,7,7,121,215,0,3,1,1,4,0,0,1,0
0,0,564,354,254,252,3303.476807,2,1,56,44,0,1,1,1,1,0,0,2,7
0,1,60,0,0,0,0,0,0,60,0,0,4,3,3,4,0,0,4,4
0,0,5180,564,254,252,111715.5234,5,3,324,56,0,2,1,1,1,0,0,1,4
6,1,114,0,254,0,57000000,0,0,57,0,0,34,34,18,34,0,0,34,6
6,1,114,0,254,0,50666664,0,0,57,0,0,16,16,16,16,0,0,16,6
0,1,168,0,254,0,74666664,0,0,84,0,0,3,1,1,1,0,0,1,7
4,0,924,354,254,252,6360.905273,2,1,92,44,0,1,1,1,1,0,0,2,4
0,0,1034,716,254,252,12615.29492,3,2,86,90,0,2,1,1,2,0,0,2,5
0,1,200,0,254,0,88888888,0,0,100,0,0,6,3,3,6,0,0,6,4
0,0,3182,38972,31,29,731748.8125,7,20,61,749,0,9,1,1,3,0,0,5,0
0,1,200,0,254,0,266666656,0,0,100,0,0,6,3,3,6,0,0,6,4
0,0,534,268,254,252,4154.233398,2,1,53,45,0,2,1,1,2,0,0,2,5
6,1,114,0,254,0,57000000,0,0,57,0,0,28,16,16,28,0,0,28,6
4,0,19514,1087890,31,29,126951.0938,2,370,53,1458,3924,2,2,2,2,0,0,2,0
0,0,68187,612,254,252,391754.0313,27,1,1136,44,0,5,1,1,2,0,0,2,5
0,0,2230,13500,31,29,1949791.625,7,11,66,375,0,7,1,1,4,0,0,9,0
0,1,200,0,254,0,88888888,0,0,100,0,0,6,2,2,7,0,0,6,3
6,1,114,0,254,0,50666664,0,0,57,0,0,32,16,16,32,0,0,32,6
0,0,514,268,254,252,19916.44141,2,1,51,45,0,2,1,1,1,0,0,1,4
6,2,146,178,31,29,530909.125,0,0,73,89,0,3,2,1,2,0,0,2,0
0,0,564,354,254,252,1560.883301,2,1,56,44,0,2,1,1,1,0,0,1,7
0,0,2542,23508,31,29,1049201.125,7,14,64,560,0,7,1,1,2,0,0,8,0
0,1,2130,0,254,0,989.391663,0,0,533,0,0,35,9,1,35,0,0,35,0
0,1,200,0,254,0,88888888,0,0,100,0,0,5,2,2,5,0,0,5,4
0,0,1540,1644,31,29,470032.9688,4,4,96,91,0,11,6,1,7,0,0,21,0
5,0,320,1910,31,29,771397.625,1,2,53,239,0,2,1,1,3,0,0,4,0
6,1,114,0,254,0,50666664,0,0,57,0,0,18,17,17,18,0,0,18,6
0,2,986,86,62,252,11619.23633,2,1,164,43,0,5,2,1,5,0,0,5,0
1,0,1232,1620,62,252,2144.663086,7,9,51,74,0,1,1,1,2,1,1,1,4
0,0,3062,32746,31,29,842120,7,18,61,630,0,7,1,1,2,0,0,5,0
6,1,114,0,254,0,57000000,0,0,57,0,0,30,30,18,30,0,0,30,6
0,0,3598,48918,31,29,1184305.25,7,24,60,789,0,10,1,1,6,0,0,6,0
6,1,114,0,254,0,152000000,0,0,57,0,0,19,17,17,19,0,0,19,6
6,1,114,0,254,0,57000000,0,0,57,0,0,18,8,8,18,0,0,18,6
0,2,568,432,254,60,2777.200684,0,0,142,216,0,2,2,2,2,0,0,2,4
4,0,946,354,254,252,3704.39624,2,1,95,44,0,1,1,1,2,0,0,1,4
0,0,2662,23058,31,29,1224427.25,7,14,63,576,0,12,1,1,2,0,0,4,0
1,0,666,682,254,252,4928.686523,3,4,56,57,0,2,1,1,2,0,0,2,5
0,0,1920,4312,31,29,24066.37109,6,6,87,180,0,6,3,1,1,0,0,12,0
6,2,146,178,31,29,562620.4375,0,0,73,89,0,1,1,1,1,0,0,3,0
0,1,200,0,254,0,80000000,0,0,100,0,0,6,2,2,6,0,0,6,4
2,0,58248,2068,62,252,151969.125,27,8,971,74,0,1,1,1,1,0,0,1,4
9,0,878,980,62,252,3368.098145,5,6,49,61,0,1,1,1,1,0,0,1,4
0,0,936,678,254,252,8795.575195,4,4,67,57,0,6,3,3,6,0,0,6,5
0,1,200,0,254,0,100000000,0,0,100,0,0,5,2,2,5,0,0,5,7
1,0,1252,1658,62,252,3042.271484,7,9,52,75,0,1,1,1,28,1,1,1,4
0,0,2438,18508,31,29,1555573.75,7,13,64,463,0,2,1,1,1,0,0,7,0
0,2,568,312,31,29,775603.125,0,0,142,78,0,5,1,1,4,0,0,4,0
0,1,200,0,254,0,266666656,0,0,100,0,0,5,2,2,5,0,0,5,3
6,1,114,0,254,0,152000000,0,0,57,0,0,20,16,16,20,0,0,20,6
6,1,114,0,254,0,57000000,0,0,57,0,0,28,16,16,28,0,0,28,6
6,1,114,0,254,0,50666664,0,0,57,0,0,33,16,16,33,0,0,33,6
0,1,360,0,254,0,1421.859009,0,0,90,0,0,7,7,7,7,0,0,7,1
6,1,114,0,254,0,228000000,0,0,57,0,0,35,15,15,35,0,0,35,6
6,2,146,178,31,29,526600.5625,0,0,73,89,0,3,1,1,1,0,0,2,0
0,1,1130,0,254,0,452000000,0,0,565,0,0,9,4,1,9,0,0,9,5
6,2,130,162,31,29,531697.3125,0,0,65,81,0,3,1,1,2,0,0,2,0
2,0,4520,1126,254,252,28694.91211,7,6,226,70,0,1,1,1,1,0,0,1,3
6,1,114,0,254,0,152000000,0,0,57,0,0,35,33,16,35,0,0,35,6
0,2,520,304,31,29,1933085.5,0,0,130,76,0,12,1,1,4,0,0,12,0
6,1,114,0,254,0,57000000,0,0,57,0,0,29,13,13,29,0,0,29,6
6,1,114,0,254,0,152000000,0,0,57,0,0,33,17,17,33,0,0,33,6
0,1,104,0,254,0,104000000,0,0,52,0,0,4,1,1,3,0,0,3,0
0,0,3062,33044,31,29,326040.625,7,18,61,661,0,7,1,1,1,0,0,8,0
0,0,1066,696,254,252,7832.451172,3,2,89,87,0,4,1,1,4,0,0,4,5
0,0,700,268,254,252,19381.26172,2,1,70,45,0,1,1,1,1,0,0,1,8
4,0,1096,268,254,252,15419.73633,2,1,110,45,0,2,1,1,1,0,0,1,4
4,0,848,1168,62,252,6322.495117,2,2,85,146,160,1,1,1,2,0,0,1,1
1,0,810,768,254,252,3595.011963,4,4,58,55,0,3,1,1,2,1,1,2,5
0,1,104,0,254,0,138666656,0,0,52,0,0,4,1,1,3,0,0,3,5
6,1,114,0,254,0,50666664,0,0,57,0,0,24,17,17,24,0,0,24,6
2,0,415896,3742,62,252,845459.125,164,8,1245,57,0,1,1,1,1,0,0,1,4
0,1,46,0,0,0,0,0,0,46,0,0,2,2,2,2,0,0,2,0
0,0,534,268,254,252,5503.054688,2,1,53,45,0,5,1,1,2,0,0,2,5
6,1,114,0,254,0,45600000,0,0,57,0,0,16,16,16,16,0,0,16,6
0,0,570,268,254,252,6335.12207,2,1,57,45,0,7,2,2,6,0,0,6,5
0,0,472,380,254,252,2610.224365,2,2,47,48,0,2,1,1,1,0,0,1,6
0,1,200,0,254,0,80000000,0,0,100,0,0,6,2,2,6,0,0,6,2
0,0,4240,2560,31,29,263089.5625,7,7,212,128,0,3,1,1,3,0,0,8,0
6,1,114,0,254,0,50666664,0,0,57,0,0,17,17,17,17,0,0,17,6
0,1,200,0,254,0,88888888,0,0,100,0,0,3,2,2,3,0,0,3,4
2,0,24835,1772,62,252,195249.1563,15,8,690,81,0,1,1,1,3,0,0,2,0
2,0,5916,1860,62,252,17321.73242,8,8,269,93,0,1,1,1,1,0,0,1,4
4,0,1144,268,254,252,44384.83594,2,1,114,45,0,1,1,1,1,0,0,1,4
0,0,1132,708,254,252,10978.50684,3,2,94,89,0,2,1,1,2,0,0,2,5
0,0,534,354,254,252,1954.031494,2,1,53,44,0,1,1,1,1,0,0,2,5
0,0,1002,916,254,252,7289.239746,3,2,84,76,0,3,1,1,2,0,0,2,5
7,0,3728,5474,31,29,146045.6094,7,7,117,228,0,1,1,1,1,0,0,3,0
0,1,46,0,0,0,0,0,0,46,0,0,2,2,2,2,0,0,2,0
6,1,114,0,254,0,228000000,0,0,57,0,0,26,25,13,26,0,0,26,6
0,1,2184,0,254,0,398.565674,0,0,52,0,0,1,1,1,1,0,0,1,4
6,1,114,0,254,0,65142856,0,0,57,0,0,21,18,18,21,0,0,21,6
6,1,114,0,254,0,228000000,0,0,57,0,0,29,29,15,29,0,0,29,6
6,2,146,178,31,29,510936.1563,0,0,73,89,0,2,1,1,2,0,0,5,0
0,1,168,0,254,0,134400000,0,0,84,0,0,1,1,1,1,0,0,1,7
0,1,1064,0,254,0,709333312,0,0,532,0,0,4,1,1,3,0,0,3,0
0,0,4456,3080,31,29,90639.90625,7,7,159,103,0,3,1,1,3,0,0,5,0
0,0,1012,3858,62,252,4414.937012,6,7,56,214,0,1,1,1,1,0,0,3,4
0,1,200,0,254,0,100000000,0,0,100,0,0,2,2,2,2,0,0,2,3
6,1,114,0,254,0,65142856,0,0,57,0,0,34,16,16,34,0,0,34,6
0,1,200,0,254,0,200000000,0,0,100,0,0,6,3,3,8,0,0,6,4
5,0,8928,320,31,29,16458561,4,1,638,53,0,3,1,1,5,0,0,3,0
4,0,1042,268,254,252,17678.84961,2,1,104,45,0,1,1,1,1,0,0,1,4
4,0,836,1992,62,252,18327.80078,2,2,84,249,590,2,1,1,1,0,0,2,3
2,0,93993,2254,62,252,212318.9531,41,8,1068,75,0,1,1,1,1,0,0,1,4
0,0,1540,1644,31,29,540596.1875,4,4,96,91,0,10,6,1,7,0,0,7,0
5,0,8928,320,31,29,298206.5625,4,1,638,53,0,3,1,1,3,0,0,3,0
6,1,114,0,254,0,50666664,0,0,57,0,0,17,17,17,17,0,0,17,6
0,0,504,354,254,252,2323.250488,2,1,50,44,0,2,1,1,1,0,0,1,8
6,1,114,0,254,0,76000000,0,0,57,0,0,23,16,16,23,0,0,23,6
0,0,2158,2582,31,29,51392.39844,6,6,90,99,0,8,1,1,1,0,0,7,0
1,0,1092,1640,62,252,7211.64502,7,9,55,75,0,1,1,1,2,1,1,1,4
0,1,200,0,254,0,266666656,0,0,100,0,0,10,10,10,10,0,0,10,5
0,1,388,0,254,0,77.082611,0,0,97,0,0,6,2,1,5,0,0,5,5
0,1,200,0,254,0,200000000,0,0,100,0,0,5,3,3,5,0,0,5,4
6,1,114,0,254,0,50666664,0,0,57,0,0,27,11,11,27,0,0,27,6
6,4,7176,0,254,0,950.98761,0,0,78,0,0,5,5,5,5,0,0,5,5
0,0,4862,75600,31,29,1101622,7,36,58,879,0,5,1,1,1,0,0,3,0
0,1,46,0,0,0,0,0,0,46,0,0,2,2,2,2,0,0,2,0
0,0,1014,268,254,252,20562.07813,2,1,101,45,0,7,3,1,4,0,0,4,5
0,0,546,268,254,252,7005.365723,2,1,55,45,0,9,2,1,8,0,0,8,5
6,1,114,0,254,0,114000000,0,0,57,0,0,27,27,13,27,0,0,27,6
0,1,200,0,254,0,100000000,0,0,100,0,0,6,2,2,7,0,0,6,4
6,1,114,0,254,0,50666664,0,0,57,0,0,16,16,16,17,0,0,16,6
1,0,1300,1634,62,252,3709.586426,7,9,54,74,0,1,1,1,2,1,1,1,4
0,4,360,0,254,0,293.305389,7,0,45,0,0,33,2,2,33,0,0,33,0
0,1,606,0,254,0,242400000,0,0,303,0,0,13,5,1,13,0,0,13,0
0,0,564,354,254,252,4040.92627,2,1,56,44,0,3,1,1,1,0,0,2,7
0,0,1012,268,254,252,23878.5625,2,1,101,45,0,1,1,1,1,0,0,1,8
6,1,114,0,254,0,35076924,0,0,57,0,0,17,17,17,17,0,0,17,6
7,0,12472,12924,31,29,55822.60156,17,17,178,202,0,1,1,1,1,0,0,1,0
0,0,2542,23508,31,29,396592.4063,7,14,64,560,0,6,1,1,1,0,0,2,0
0,1,944,0,254,0,755200000,0,0,472,0,0,2,1,1,2,0,0,2,4
4,0,1772,268,254,252,37104.16016,3,1,148,45,0,1,1,1,1,0,0,1,4
0,1,200,0,254,0,133333328,0,0,100,0,0,4,2,2,4,0,0,4,4
0,1,200,0,254,0,133333328,0,0,100,0,0,6,1,1,6,0,0,6,4
6,1,114,0,254,0,152000000,0,0,57,0,0,21,17,17,21,0,0,21,6
5,0,364,1616,62,252,3237.748779,1,2,46,202,0,1,1,1,2,0,0,1,4
0,1,168,0,254,0,134400000,0,0,84,0,0,1,1,1,1,0,0,1,7
0,2,978,86,62,252,2637.916016,2,1,163,43,0,3,1,1,1,0,0,1,0
6,1,114,0,254,0,57000000,0,0,57,0,0,21,17,17,21,0,0,21,6
0,4,8640,0,254,0,1147.749878,0,0,108,0,0,1,1,1,1,0,0,1,4
0,1,1064,0,254,0,532000000,0,0,532,0,0,4,1,1,3,0,0,3,0
4,0,2578,351709,62,252,6184.969727,2,134,54,1293,0,2,1,1,1,0,0,1,4
0,0,1452,96256,254,252,6672.521484,2,37,73,1234,0,1,1,1,2,0,0,1,4
4,0,17434,1087890,31,29,15448.30469,2,370,53,1458,524288,2,2,1,2,0,0,1,0
0,0,564,354,254,252,5012.018555,2,1,56,44,0,4,1,1,1,0,0,1,7
6,1,114,0,254,0,45600000,0,0,57,0,0,34,16,16,34,0,0,34,6
4,0,2006,263718,254,252,8776.776367,2,100,53,1293,127488,1,1,1,1,0,0,1,9
0,1,200,0,254,0,80000000,0,0,100,0,0,9,3,3,12,0,0,9,4
4,0,798,3744,62,252,11098.91211,2,3,80,312,1381,1,1,1,1,0,0,1,4
0,1,200,0,254,0,88888888,0,0,100,0,0,12,4,4,14,0,0,12,3
0,1,200,0,254,0,200000000,0,0,100,0,0,3,1,1,4,0,0,3,3
6,1,114,0,254,0,50666664,0,0,57,0,0,18,18,18,19,0,0,18,6
0,0,1540,1644,31,29,865253.5625,4,4,96,91,0,11,6,1,7,0,0,9,0
4,0,1684,10168,31,29,10919.18652,3,5,120,565,3924,1,1,1,1,0,0,2,0
0,0,4238,63516,31,29,108284.8984,7,30,59,858,0,7,1,1,1,0,0,2,0
0,1,200,0,254,0,100000000,0,0,100,0,0,3,1,1,3,0,0,3,4
0,1,1052,0,254,0,1402666624,0,0,526,0,0,6,5,1,5,0,0,5,5
6,1,114,0,254,0,50666664,0,0,57,0,0,13,13,13,13,0,0,13,6
6,1,114,0,254,0,152000000,0,0,57,0,0,17,11,11,17,0,0,17,6
0,1,200,0,254,0,88888888,0,0,100,0,0,5,3,3,5,0,0,5,4
0,0,3806,54798,31,29,1118424,7,26,59,830,0,4,1,1,3,0,0,4,0
0,4,2176,0,254,0,2644.180176,0,0,272,0,0,1,1,1,23,0,0,1,2
0,0,17266,354,254,252,97673.17188,7,1,863,44,0,2,1,1,2,0,0,2,0
6,1,114,0,254,0,152000000,0,0,57,0,0,25,15,15,25,0,0,25,6
1,0,2934,3742,31,29,6089.812988,11,15,56,69,0,1,1,1,5,1,1,1,0
6,1,114,0,254,0,114000000,0,0,57,0,0,31,17,17,31,0,0,31,6
0,0,2542,23508,31,29,1442642,7,14,64,560,0,8,1,1,1,0,0,6,0
0,0,3926,57474,31,29,263668.8125,7,27,59,845,0,5,1,1,1,0,0,5,0
0,0,564,354,254,252,2454.14624,2,1,56,44,0,4,1,1,1,0,0,4,7
6,1,114,0,254,0,152000000,0,0,57,0,0,32,14,14,32,0,0,32,6
4,0,1580,10168,31,29,11335.10156,3,5,132,565,3924,2,1,1,1,0,0,2,0
0,0,564,354,254,252,5189.027832,2,1,56,44,0,1,1,1,1,0,0,1,7
1,0,726,682,254,252,6188.898926,4,4,52,57,0,2,1,1,2,1,1,2,0
2,0,37938,3276,31,29,9994900,19,8,703,82,0,2,1,1,2,0,0,2,0
1,0,1146,1596,62,252,6952.868652,7,9,52,73,0,1,1,1,2,1,1,1,4
0,1,168,0,254,0,224000000,0,0,84,0,0,1,1,1,1,0,0,1,7
0,0,564,354,254,252,3743.017578,2,1,56,44,0,3,1,1,1,0,0,1,7
2,0,37372,3380,31,29,12086559,18,8,719,80,0,1,1,1,1,0,0,1,0
6,2,146,178,31,29,503014.6563,0,0,73,89,0,2,2,2,2,0,0,3,0
0,1,1066,0,254,0,1066000000,0,0,533,0,0,35,14,1,35,0,0,35,0
0,1,200,0,254,0,42105264,0,0,100,0,0,6,2,2,6,0,0,6,4
4,0,842,7190,62,252,14039.2793,2,4,84,599,3094,1,1,1,1,0,0,1,4
