service,state,sbytes,dbytes,sttl,dttl,sload,sloss,dloss,smean,dmean,response_body_len,ct_srv_src,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_srv_dst,attack_cat
6,1,114,0,254,0,50666664,0,0,57,0,0,20,16,16,20,0,0,20,2
0,0,1002,556,254,252,3857.066406,5,3,56,56,0,1,1,1,1,0,0,1,2
6,1,114,0,254,0,57000000,0,0,57,0,0,16,16,16,16,0,0,16,2
4,0,916,1066,62,252,5379.924805,2,2,76,133,156,7,5,5,7,0,0,7,2
6,1,114,0,254,0,114000000,0,0,57,0,0,44,33,17,44,0,0,44,2
0,1,180,0,254,0,239999984,0,0,90,0,0,4,4,3,3,0,0,3,1
6,1,114,0,254,0,152000000,0,0,57,0,0,33,33,17,33,0,0,33,2
0,1,200,0,254,0,266666656,0,0,100,0,0,6,2,2,6,0,0,6,1
6,1,114,0,254,0,456000000,0,0,57,0,0,13,13,13,13,0,0,13,2
2,0,11691,1800,62,252,43978.82422,11,8,418,90,0,1,1,1,1,0,0,1,1
4,0,798,1088,62,252,8726.588867,2,2,80,136,141,4,2,2,4,0,0,4,1
4,0,838,1538,62,252,7742.448242,2,2,84,154,307,1,1,1,1,0,0,1,1
0,1,200,0,254,0,160000000,0,0,100,0,0,8,3,3,10,0,0,8,1
0,0,874,354,254,252,11263.65527,2,1,87,44,0,6,1,1,1,0,0,1,2
6,1,114,0,254,0,152000000,0,0,57,0,0,38,5,5,38,0,0,38,2
0,0,3154,1452,254,252,543.19342,11,6,121,91,0,7,2,2,3,0,0,3,2
6,1,114,0,254,0,91200000,0,0,57,0,0,19,10,10,19,0,0,19,2
0,1,168,0,254,0,67200000,0,0,84,0,0,1,1,1,1,0,0,1,2
6,1,114,0,254,0,76000000,0,0,57,0,0,45,33,17,45,0,0,45,2
0,0,3324,764,254,252,25591.3125,4,4,237,55,0,9,2,2,7,0,0,7,2
4,0,934,268,254,252,14375.5459,2,1,93,45,0,1,1,1,1,0,0,1,2
0,0,626,268,254,252,25258.77539,2,1,63,45,0,2,1,1,1,0,0,1,2
6,1,114,0,254,0,57000000,0,0,57,0,0,15,15,15,15,0,0,15,2
6,1,114,0,254,0,57000000,0,0,57,0,0,13,13,13,13,0,0,13,2
0,1,180,0,254,0,360000000,0,0,90,0,0,10,9,9,10,0,0,10,2
0,0,564,354,254,252,6029.700684,2,1,56,44,0,1,1,1,1,0,0,1,2
0,1,168,0,254,0,168000000,0,0,84,0,0,1,1,1,1,0,0,1,2
0,4,3240,0,254,0,426.05307,0,0,108,0,0,1,1,1,3,0,0,1,2
6,1,114,0,254,0,152000000,0,0,57,0,0,17,17,17,17,0,0,17,2
4,0,566,268,254,252,6047.374023,2,1,57,45,0,2,1,1,2,0,0,2,2
6,1,114,0,254,0,41454544,0,0,57,0,0,11,11,11,11,0,0,11,2
6,1,114,0,254,0,45600000,0,0,57,0,0,24,10,10,24,0,0,24,2
6,1,114,0,254,0,50666664,0,0,57,0,0,33,33,17,33,0,0,33,2
6,1,114,0,254,0,114000000,0,0,57,0,0,23,17,17,24,0,0,23,2
6,1,114,0,254,0,50666664,0,0,57,0,0,33,16,16,34,0,0,33,2
6,1,114,0,254,0,65142856,0,0,57,0,0,21,18,18,21,0,0,21,2
2,0,64500,1926,62,252,203001.5625,29,8,921,74,0,1,1,1,1,0,0,1,1
1,0,1166,1622,62,252,7436.44043,7,9,53,74,0,2,1,1,2,1,1,1,1
1,0,1338,1626,62,252,4429.37207,7,9,51,74,0,1,1,1,2,1,1,1,1
6,1,114,0,254,0,76000000,0,0,57,0,0,14,14,14,14,0,0,14,2
0,0,1250,732,254,252,14105.46191,3,2,104,92,0,3,1,1,3,0,0,3,2
0,2,568,432,254,60,7319.430664,0,0,142,216,0,1,1,1,1,0,0,1,1
0,1,200,0,254,0,100000000,0,0,100,0,0,6,1,1,7,0,0,6,1
0,1,200,0,254,0,266666656,0,0,100,0,0,7,2,2,7,0,0,7,1
6,1,114,0,254,0,50666664,0,0,57,0,0,17,17,17,18,0,0,17,2
0,0,978,268,254,252,8592.09375,2,1,98,45,0,9,1,1,5,0,0,5,2
6,1,114,0,254,0,57000000,0,0,57,0,0,34,34,16,34,0,0,34,2
0,1,200,0,254,0,266666656,0,0,100,0,0,7,3,3,7,0,0,7,1
0,0,564,354,254,252,1362.222046,2,1,56,44,0,4,1,1,2,0,0,1,2
6,1,114,0,254,0,65142856,0,0,57,0,0,19,17,17,19,0,0,19,2
0,1,200,0,254,0,100000000,0,0,100,0,0,7,3,3,8,0,0,7,1
5,0,364,630,62,252,6655.782227,1,2,46,79,0,1,1,1,2,0,0,1,1
4,0,802,1078,62,252,4294.414062,2,2,80,135,120,2,2,1,1,0,0,1,1
1,0,1268,1644,62,252,2889.306396,7,9,53,75,0,1,1,1,1,1,1,1,1
6,1,114,0,254,0,76000000,0,0,57,0,0,14,14,14,14,0,0,14,2
6,1,114,0,254,0,152000000,0,0,57,0,0,27,11,11,27,0,0,27,2
9,0,948,5412,62,252,2235.353516,7,9,47,226,0,1,1,1,1,0,0,1,1
0,1,168,0,254,0,224000000,0,0,84,0,0,2,1,1,1,0,0,1,2
6,1,114,0,254,0,152000000,0,0,57,0,0,43,43,12,43,0,0,43,2
0,1,200,0,254,0,100000000,0,0,100,0,0,8,3,3,9,0,0,8,2
0,0,534,268,254,252,8759.410156,2,1,53,45,0,4,1,1,3,0,0,3,2
4,0,1276,354,254,252,5571.371582,2,1,128,44,0,2,1,1,1,0,0,1,1
9,0,1050,11952,62,252,3266.418701,7,11,48,427,0,1,1,1,1,0,0,1,1
0,1,360,0,254,0,1421.859009,0,0,90,0,0,7,7,7,7,0,0,7,1
0,1,168,0,254,0,67200000,0,0,84,0,0,1,1,1,1,0,0,1,2
6,1,114,0,254,0,50666664,0,0,57,0,0,18,16,16,18,0,0,18,2
0,0,35898,1682,254,252,8360.675781,59,6,718,76,0,5,1,1,1,0,0,2,2
0,0,534,354,254,252,2578.226074,2,1,53,44,0,3,1,1,3,0,0,6,2
0,1,200,0,254,0,100000000,0,0,100,0,0,4,2,2,4,0,0,4,1
0,1,200,0,254,0,100000000,0,0,100,0,0,3,3,3,3,0,0,3,2
0,0,1436,99170,62,252,6126.45166,6,43,51,1102,0,1,1,1,1,0,0,1,1
6,1,114,0,254,0,57000000,0,0,57,0,0,19,17,17,19,0,0,27,2
0,0,920,642,254,252,2475.470215,5,3,58,54,0,1,1,1,2,0,0,1,2
4,0,1302,268,254,252,14516.53906,2,1,130,45,0,3,1,1,1,0,0,1,2
6,1,114,0,254,0,152000000,0,0,57,0,0,20,16,16,20,0,0,20,2
6,1,114,0,254,0,65142856,0,0,57,0,0,17,17,17,17,0,0,17,2
0,0,706,268,254,252,9668.353516,2,1,71,45,0,3,1,1,3,0,0,3,2
2,0,4548,1764,62,252,27774.20313,8,8,207,88,0,1,1,1,1,0,0,1,1
0,4,4536,0,254,0,597.27301,0,0,108,0,0,1,1,1,1,0,0,1,1
6,1,114,0,254,0,91200000,0,0,57,0,0,30,16,16,30,0,0,30,2
0,0,1004,848,254,252,7615.874023,3,2,84,85,0,3,1,1,3,0,0,3,2
4,0,1146,1106,254,252,9680.074219,2,2,115,111,98,1,1,1,1,0,0,1,1
6,1,114,0,254,0,57000000,0,0,57,0,0,30,17,17,30,0,0,30,2
4,0,850,10116,62,252,2231.220947,2,5,85,632,4467,1,1,1,1,0,0,1,1
0,0,564,354,254,252,4865.11377,2,1,56,44,0,1,1,1,1,0,0,1,2
6,1,114,0,254,0,152000000,0,0,57,0,0,32,32,17,32,0,0,32,2
1,0,1296,1728,62,252,2772.091064,7,9,54,72,0,1,1,1,4,1,1,1,1
4,0,566,268,254,252,6579.053223,2,1,57,45,0,5,1,1,4,0,0,4,2
6,1,114,0,254,0,76000000,0,0,57,0,0,32,16,16,32,0,0,32,2
6,1,114,0,254,0,50666664,0,0,57,0,0,19,17,17,19,0,0,19,2
0,0,68181,612,254,252,484530.6875,27,1,1136,44,0,1,1,1,1,0,0,1,2
0,0,3696,268,254,252,55264.88281,3,1,308,45,0,6,1,1,1,0,0,1,1
0,0,688,268,254,252,15385.66504,2,1,69,45,0,1,1,1,1,0,0,1,2
2,0,434780,3760,62,252,1494066.375,171,8,1249,57,0,1,1,1,1,0,0,1,1
0,0,756,268,254,252,11974.31055,2,1,76,45,0,3,1,1,3,0,0,3,2
0,1,200,0,254,0,88888888,0,0,100,0,0,4,2,2,4,0,0,4,1
0,0,574,268,254,252,9028.635742,2,1,57,45,0,5,2,1,5,0,0,5,2
6,1,114,0,254,0,50666664,0,0,57,0,0,23,11,5,23,0,0,23,2
0,1,168,0,254,0,672000000,0,0,84,0,0,1,1,1,1,0,0,1,2
0,1,200,0,254,0,88888888,0,0,100,0,0,6,3,3,6,0,0,6,1
4,0,802,1318,62,252,26951.10938,2,2,80,165,258,1,1,1,1,0,0,1,1
0,1,200,0,254,0,100000000,0,0,100,0,0,1,1,1,1,0,0,1,1
0,1,78,0,254,0,78000000,0,0,39,0,0,10,3,1,7,0,0,7,2
6,1,114,0,254,0,50666664,0,0,57,0,0,37,28,14,37,0,0,37,2
6,1,114,0,254,0,152000000,0,0,57,0,0,26,17,17,26,0,0,26,2
6,1,114,0,254,0,50666664,0,0,57,0,0,27,11,11,27,0,0,27,2
0,1,168,0,254,0,224000000,0,0,84,0,0,1,1,1,1,0,0,1,2
2,0,30994,1726,254,252,110497.4766,16,8,816,78,0,1,1,1,1,0,0,1,2
6,1,114,0,254,0,91200000,0,0,57,0,0,27,10,10,27,0,0,27,2
0,1,1064,0,254,0,851200000,0,0,532,0,0,2,1,1,2,0,0,2,2
4,0,818,2226,62,252,16413.01953,2,2,82,278,703,1,1,1,1,0,0,1,1
4,0,2908,145032,62,252,23929.36719,6,53,91,1318,109,1,1,1,1,0,0,1,1
0,1,200,0,254,0,88888888,0,0,100,0,0,3,1,1,3,0,0,3,2
0,1,200,0,254,0,100000000,0,0,100,0,0,6,3,3,6,0,0,6,1
0,0,1080,828,254,252,7932.811523,3,2,90,83,0,3,1,1,3,0,0,3,2
6,1,114,0,254,0,57000000,0,0,57,0,0,27,17,17,27,0,0,27,2
6,1,114,0,254,0,152000000,0,0,57,0,0,17,17,17,17,0,0,25,2
0,1,200,0,254,0,133333328,0,0,100,0,0,7,3,3,8,0,0,7,1
0,1,180,0,254,0,80000000,0,0,90,0,0,7,7,7,7,0,0,7,2
0,1,200,0,254,0,114285712,0,0,100,0,0,3,1,1,3,0,0,3,1
0,1,168,0,254,0,74666664,0,0,84,0,0,1,1,1,1,0,0,1,2
0,1,200,0,254,0,200000000,0,0,100,0,0,6,1,1,7,0,0,6,1
9,0,6096,1072209,62,252,5369.509766,7,412,44,1295,0,1,1,1,1,0,0,1,1
6,1,114,0,254,0,57000000,0,0,57,0,0,32,16,16,32,0,0,32,2
0,1,200,0,254,0,88888888,0,0,100,0,0,3,2,2,3,0,0,3,2
0,1,200,0,254,0,100000000,0,0,100,0,0,4,2,2,4,0,0,4,1
0,4,19040,0,254,0,3161.905518,0,0,272,0,0,2,2,2,2,0,0,2,2
0,1,168,0,254,0,224000000,0,0,84,0,0,5,1,1,1,0,0,1,2
0,0,550,354,254,252,4198.428711,2,1,55,44,0,2,1,1,2,0,0,2,2
4,0,870,268,254,252,12435.40527,2,1,87,45,0,1,1,1,1,0,0,1,2
0,0,1340,622,254,252,280.080414,4,1,67,44,0,4,3,2,2,0,0,2,2
0,1,200,0,254,0,88888888,0,0,100,0,0,1,1,1,1,0,0,1,1
0,0,2118,808,254,252,4825.229492,3,2,151,81,0,1,1,1,1,0,0,1,2
0,0,564,354,254,252,1250.405762,2,1,56,44,0,1,1,1,1,0,0,1,2
0,0,1022,818,254,252,10190.00195,3,2,85,82,0,2,1,1,2,0,0,2,2
0,0,562,354,254,252,2835.031738,2,1,56,44,0,3,1,1,1,0,0,4,2
0,1,200,0,254,0,88888888,0,0,100,0,0,3,2,2,3,0,0,3,2
6,1,114,0,254,0,57000000,0,0,57,0,0,31,15,15,31,0,0,31,2
6,1,114,0,254,0,152000000,0,0,57,0,0,20,16,16,20,0,0,20,2
0,1,200,0,254,0,160000000,0,0,100,0,0,4,2,2,4,0,0,4,1
6,1,114,0,254,0,57000000,0,0,57,0,0,34,34,16,34,0,0,34,2
6,1,114,0,254,0,50666664,0,0,57,0,0,34,34,16,34,0,0,34,2
0,1,200,0,254,0,88888888,0,0,100,0,0,8,3,3,8,0,0,8,1
0,0,802,678,254,252,5132.453613,4,4,57,57,0,1,1,1,1,0,0,4,2
4,0,894,354,254,252,5752.830078,2,1,89,44,0,1,1,1,1,0,0,1,1
0,1,586,0,254,0,293000000,0,0,293,0,0,1,1,1,1,0,0,1,2
0,1,200,0,254,0,266666656,0,0,100,0,0,4,1,1,4,0,0,4,1
0,0,994,818,254,252,4004.535889,3,2,83,82,0,1,1,1,1,0,0,2,2
0,0,1048,894,254,252,4638.162598,3,2,87,75,0,4,1,1,2,0,0,7,2
4,0,888,1154,62,252,18422.72656,2,2,89,144,156,1,1,1,1,0,0,1,1
0,0,526,268,254,252,10265.82324,2,1,53,45,0,1,1,1,1,0,0,1,1
0,1,1040,0,254,0,18902.5332,0,0,52,0,0,1,1,1,1,0,0,1,1
0,1,200,0,254,0,200000000,0,0,100,0,0,7,3,3,10,0,0,7,1
6,1,114,0,254,0,114000000,0,0,57,0,0,44,10,7,44,0,0,44,2
2,0,41145,1880,62,252,110083.7422,22,8,823,78,0,1,1,1,1,0,0,1,1
0,1,200,0,254,0,88888888,0,0,100,0,0,3,1,1,3,0,0,3,1
6,1,114,0,254,0,50666664,0,0,57,0,0,34,24,12,34,0,0,34,2
1,0,1264,1716,62,252,5212.328613,7,9,53,72,0,1,1,1,3,1,1,1,1
0,1,200,0,254,0,133333328,0,0,100,0,0,7,1,1,7,0,0,7,2
6,1,114,0,254,0,228000000,0,0,57,0,0,47,41,22,47,0,0,47,2
0,0,1014,5788,62,252,5332.743652,6,8,56,289,0,4,1,1,4,0,0,4,1
6,1,114,0,254,0,91200000,0,0,57,0,0,30,12,12,30,0,0,30,2
0,1,652,0,254,0,289777760,0,0,326,0,0,44,15,1,44,0,0,44,2
4,0,1006,268,254,252,34529.57813,2,1,101,45,0,1,1,1,1,0,0,1,1
6,1,114,0,254,0,76000000,0,0,57,0,0,14,14,14,14,0,0,14,2
2,0,59966,1990,62,252,483548.8125,28,8,967,77,0,1,1,1,1,0,0,1,1
0,0,642,268,254,252,10381.98242,2,1,64,45,0,3,1,1,3,0,0,3,2
0,1,200,0,254,0,266666656,0,0,100,0,0,5,3,3,5,0,0,5,2
0,1,1138,0,254,0,910400000,0,0,569,0,0,6,2,1,6,0,0,6,2
0,1,168,0,254,0,224000000,0,0,84,0,0,8,1,1,1,0,0,1,2
0,1,200,0,254,0,88888888,0,0,100,0,0,4,2,2,4,0,0,4,1
0,1,200,0,254,0,88888888,0,0,100,0,0,2,1,1,2,0,0,2,1
6,1,114,0,254,0,65142856,0,0,57,0,0,13,13,5,13,0,0,13,2
4,0,1072,268,254,252,11705.51856,2,1,107,45,0,1,1,1,1,0,0,1,1
0,1,200,0,254,0,800000000,0,0,100,0,0,2,1,1,2,0,0,2,1
0,1,168,0,254,0,32000000,0,0,84,0,0,1,1,1,1,0,0,1,2
0,1,200,0,254,0,200000000,0,0,100,0,0,3,2,2,3,0,0,3,1
0,1,200,0,254,0,88888888,0,0,100,0,0,5,3,3,5,0,0,5,1
0,1,200,0,254,0,88888888,0,0,100,0,0,14,4,4,17,0,0,14,1
6,1,114,0,254,0,50666664,0,0,57,0,0,31,16,16,31,0,0,31,2
0,0,2516,268,254,252,27996.31641,2,1,252,45,0,5,2,2,5,0,0,5,2
6,1,114,0,254,0,50666664,0,0,57,0,0,34,31,15,34,0,0,34,2
0,1,360,0,254,0,1656.083618,0,0,90,0,0,1,1,1,1,0,0,1,1
0,1,168,0,254,0,74666664,0,0,84,0,0,2,1,1,1,0,0,1,2
0,0,2686,412541,62,252,2965.352295,1,154,43,1322,0,1,1,1,2,0,0,1,1
0,1,3024,0,254,0,18575.77734,0,0,108,0,0,1,1,1,1,0,0,1,1
6,1,114,0,254,0,114000000,0,0,57,0,0,34,34,16,34,0,0,34,2
0,1,200,0,254,0,88888888,0,0,100,0,0,3,1,1,4,0,0,3,1
0,1,200,0,254,0,88888888,0,0,100,0,0,3,3,3,3,0,0,3,1
0,0,564,354,254,252,3602.859375,2,1,56,44,0,3,1,1,1,0,0,1,2
1,0,948,682,254,252,2081.11499,4,4,68,57,0,1,1,1,1,0,0,1,2
0,1,168,0,254,0,67200000,0,0,84,0,0,1,1,1,1,0,0,1,2
6,1,114,0,254,0,76000000,0,0,57,0,0,37,33,16,37,0,0,37,2
0,0,560,354,254,252,3779.949219,2,1,56,44,0,3,1,1,3,0,0,4,2
4,0,842,1304,62,252,4532.835449,2,2,84,130,186,1,1,1,3,0,0,1,1
6,1,114,0,254,0,57000000,0,0,57,0,0,28,17,17,28,0,0,28,2
4,0,1660,354,254,252,14185.25586,2,1,166,44,0,1,1,1,3,0,0,2,1
0,1,168,0,254,0,224000000,0,0,84,0,0,1,1,1,1,0,0,1,2
0,1,200,0,254,0,800000000,0,0,100,0,0,1,1,1,1,0,0,1,1
0,1,104,0,254,0,46222220,0,0,52,0,0,2,2,2,2,0,0,2,1
0,1,200,0,254,0,160000000,0,0,100,0,0,3,3,3,3,0,0,3,1
6,1,114,0,254,0,456000000,0,0,57,0,0,21,8,8,21,0,0,21,2
0,1,200,0,254,0,80000000,0,0,100,0,0,8,6,6,8,0,0,8,1
0,4,78,0,254,0,34666664,0,0,39,0,0,7,3,2,7,0,0,7,2
0,1,104,0,254,0,46222220,0,0,52,0,0,5,2,1,5,0,0,5,2
0,1,200,0,254,0,160000000,0,0,100,0,0,5,3,3,8,0,0,5,1
0,0,2098,1930,254,252,26465.74023,5,5,131,138,0,2,1,1,1,0,0,1,1
0,0,552,268,254,252,23186.10742,2,1,55,45,0,1,1,1,1,0,0,36,2
6,1,114,0,254,0,45600000,0,0,57,0,0,34,34,18,34,0,0,34,2
6,1,114,0,254,0,50666664,0,0,57,0,0,21,16,16,21,0,0,21,2
0,1,972,0,254,0,972000000,0,0,486,0,0,2,1,1,2,0,0,3,2
0,1,200,0,254,0,88888888,0,0,100,0,0,4,1,1,4,0,0,4,1
0,1,200,0,254,0,133333328,0,0,100,0,0,8,6,6,8,0,0,8,2
5,0,1998,359755,62,252,4618.452148,1,138,43,1285,0,1,1,1,2,0,0,1,1
6,1,114,0,254,0,76000000,0,0,57,0,0,19,16,16,20,0,0,19,2
0,1,168,0,254,0,134400000,0,0,84,0,0,1,1,1,1,0,0,1,2
0,1,104,0,254,0,416000000,0,0,52,0,0,1,1,1,1,0,0,1,1
0,0,490,268,254,252,4446.477539,2,1,49,45,0,1,1,1,1,0,0,1,2
6,1,114,0,254,0,57000000,0,0,57,0,0,18,17,17,18,0,0,18,2
6,1,114,0,254,0,50666664,0,0,57,0,0,30,11,11,30,0,0,30,2
2,0,870634,5830,62,252,1755502.5,338,8,1277,50,0,1,1,1,1,0,0,1,1
4,0,1170,69191,62,252,4548.268066,2,26,65,1236,0,1,1,1,1,0,0,1,1
0,0,1454,818,254,252,9477.847656,3,2,121,82,0,2,1,1,2,0,0,2,2
6,1,114,0,254,0,114000000,0,0,57,0,0,33,33,16,33,0,0,33,2
0,1,12832,0,254,0,3893.939697,0,0,458,0,0,1,1,1,2,0,0,1,2
4,0,68197,612,254,252,527051.125,27,1,1137,44,0,1,1,1,1,0,0,1,2
6,1,114,0,254,0,456000000,0,0,57,0,0,33,17,17,33,0,0,33,2
0,0,564,354,254,252,6411.398926,2,1,56,44,0,1,1,1,1,0,0,13,2
6,1,114,0,254,0,50666664,0,0,57,0,0,14,14,14,14,0,0,14,2
0,1,180,0,254,0,239999984,0,0,90,0,0,4,4,3,3,0,0,3,1
0,1,168,0,254,0,112000000,0,0,84,0,0,1,1,1,1,0,0,1,2
0,1,200,0,254,0,200000000,0,0,100,0,0,6,3,3,6,0,0,6,1
4,0,932,912,62,252,9495.380859,2,2,93,114,30,1,1,1,1,0,0,1,1
0,1,200,0,254,0,88888888,0,0,100,0,0,5,4,4,8,0,0,5,2
6,1,114,0,254,0,456000000,0,0,57,0,0,28,16,6,28,0,0,28,2
0,1,200,0,254,0,266666656,0,0,100,0,0,4,2,2,4,0,0,4,1
4,0,1316,354,254,252,7493.223633,2,1,132,44,0,1,1,1,1,0,0,1,1
6,1,114,0,254,0,57000000,0,0,57,0,0,17,17,17,17,0,0,17,2
6,1,114,0,254,0,50666664,0,0,57,0,0,17,17,9,17,0,0,17,2
6,1,114,0,254,0,50666664,0,0,57,0,0,16,16,8,16,0,0,16,2
0,1,200,0,254,0,88888888,0,0,100,0,0,5,2,2,5,0,0,5,1
6,1,114,0,254,0,50666664,0,0,57,0,0,26,10,10,27,0,0,26,2
6,1,114,0,254,0,228000000,0,0,57,0,0,14,14,14,14,0,0,14,2
6,1,114,0,254,0,57000000,0,0,57,0,0,33,16,16,33,0,0,33,2
6,1,114,0,254,0,57000000,0,0,57,0,0,18,16,16,18,0,0,18,2
0,1,200,0,254,0,88888888,0,0,100,0,0,4,2,2,4,0,0,4,1
6,1,114,0,254,0,152000000,0,0,57,0,0,33,33,17,33,0,0,33,2
6,1,114,0,254,0,50666664,0,0,57,0,0,42,32,16,42,0,0,42,2
6,1,114,0,254,0,456000000,0,0,57,0,0,21,16,16,21,0,0,21,2
0,1,200,0,254,0,88888888,0,0,100,0,0,14,4,4,17,0,0,14,1
0,1,104,0,254,0,104000000,0,0,52,0,0,3,2,1,3,0,0,4,2
6,1,114,0,254,0,57000000,0,0,57,0,0,41,29,13,41,0,0,41,2
6,1,114,0,254,0,50666664,0,0,57,0,0,19,17,17,19,0,0,19,2
6,1,114,0,254,0,114000000,0,0,57,0,0,14,14,14,14,0,0,14,2
6,1,114,0,254,0,50666664,0,0,57,0,0,18,18,18,19,0,0,18,2
0,0,564,354,254,252,2491.198975,2,1,56,44,0,1,1,1,1,0,0,1,2
4,0,1144,268,254,252,19095.73438,2,1,114,45,0,1,1,1,1,0,0,1,1
0,1,200,0,254,0,160000000,0,0,100,0,0,4,2,2,4,0,0,4,1
6,1,114,0,254,0,152000000,0,0,57,0,0,11,11,11,11,0,0,11,2
6,1,114,0,254,0,50666664,0,0,57,0,0,21,21,11,21,0,0,21,2
4,0,1130,1014,254,252,12583.77148,2,2,113,127,109,2,1,1,1,0,0,1,1
0,1,200,0,254,0,100000000,0,0,100,0,0,5,1,1,5,0,0,5,2
6,1,114,0,254,0,50666664,0,0,57,0,0,18,16,16,18,0,0,18,2
0,0,564,354,254,252,2795.60376,2,1,56,44,0,2,1,1,1,0,0,1,2
6,1,114,0,254,0,65142856,0,0,57,0,0,10,10,10,13,0,0,10,2
0,0,68117,698,254,252,308099.25,26,1,1174,44,0,4,1,1,2,0,0,1,2
6,1,114,0,254,0,50666664,0,0,57,0,0,26,18,18,26,0,0,26,2
0,0,534,354,254,252,6977.397461,2,1,53,44,0,10,2,1,9,0,0,9,2
4,0,880,354,254,252,1470.768188,2,1,88,44,0,1,1,1,1,0,0,2,2
0,0,534,268,254,252,7933.759277,2,1,53,45,0,4,2,1,4,0,0,4,2
0,1,200,0,254,0,200000000,0,0,100,0,0,5,2,2,8,0,0,5,1
0,0,998,762,254,252,5858.150879,3,2,83,95,0,3,1,1,3,0,0,5,2
0,0,2076,268,254,252,34485.78125,2,1,208,45,0,1,1,1,1,0,0,1,1
0,0,564,354,254,252,4499.591797,2,1,56,44,0,1,1,1,1,0,0,1,2
6,1,114,0,254,0,114000000,0,0,57,0,0,22,22,14,22,0,0,22,2
0,1,200,0,254,0,266666656,0,0,100,0,0,5,2,2,5,0,0,5,1
4,0,786,6772,62,252,6897.240723,2,4,79,484,2862,2,1,1,1,0,0,1,1
0,0,564,354,254,252,5688.865234,2,1,56,44,0,1,1,1,2,0,0,1,2
0,1,200,0,254,0,266666656,0,0,100,0,0,4,1,1,4,0,0,4,2
4,0,820,1162,62,252,7132.760742,2,2,82,145,178,4,2,2,3,0,0,3,2
4,0,782,7664,62,252,5525.739746,2,4,78,639,0,1,1,1,1,0,0,1,1
0,1,168,0,254,0,67200000,0,0,84,0,0,1,1,1,1,0,0,1,2
0,0,1628,134552,62,252,15087.34082,6,56,51,1160,0,2,1,1,1,0,0,1,1
0,0,34210,526,254,252,128371.3906,14,1,1006,44,0,2,1,1,1,0,0,1,2
0,0,608,646,254,252,4518.40918,2,3,61,65,0,1,1,1,1,0,0,1,1
0,0,790,678,254,252,4702.155762,4,4,56,57,0,2,1,1,1,0,0,2,2
0,1,200,0,254,0,88888888,0,0,100,0,0,3,1,1,3,0,0,3,2
6,1,114,0,254,0,57000000,0,0,57,0,0,23,16,16,23,0,0,23,2
0,1,168,0,254,0,224000000,0,0,84,0,0,11,1,1,1,0,0,2,2
1,0,798,682,254,252,6783.446777,4,4,57,57,0,1,1,1,1,1,1,1,2
0,0,8200,354,254,252,102373.3125,4,1,586,44,0,1,1,1,1,0,0,1,1
6,1,114,0,254,0,57000000,0,0,57,0,0,18,8,8,18,0,0,18,2
0,1,104,0,254,0,104000000,0,0,52,0,0,3,1,1,3,0,0,4,2
4,0,1152,354,254,252,9665.742188,2,1,115,44,0,2,2,1,1,0,0,1,1
0,1,168,0,254,0,84000000,0,0,84,0,0,4,1,1,3,0,0,3,2
6,1,114,0,254,0,57000000,0,0,57,0,0,28,17,17,28,0,0,28,2
0,1,200,0,254,0,800000000,0,0,100,0,0,4,2,2,4,0,0,4,1
0,1,200,0,254,0,266666656,0,0,100,0,0,9,3,3,13,0,0,9,1
6,1,114,0,254,0,152000000,0,0,57,0,0,17,17,17,17,0,0,17,2
0,1,200,0,254,0,800000000,0,0,100,0,0,4,1,1,4,0,0,4,1
0,1,200,0,254,0,160000000,0,0,100,0,0,5,2,2,5,0,0,5,2
2,0,87028,2254,62,252,304207.0938,39,8,1036,75,0,1,1,1,1,0,0,1,1
6,1,114,0,254,0,152000000,0,0,57,0,0,27,14,14,27,0,0,27,2
6,1,114,0,254,0,114000000,0,0,57,0,0,31,7,4,31,0,0,31,2
0,1,200,0,254,0,88888888,0,0,100,0,0,5,1,1,7,0,0,5,2
0,0,1106,716,254,252,3434.446045,3,2,92,90,0,5,1,1,2,0,0,6,2
2,0,2428,1898,62,252,21111.51172,7,8,121,95,0,1,1,1,36,0,0,1,1
0,1,200,0,254,0,133333328,0,0,100,0,0,3,2,2,3,0,0,3,1
0,1,168,0,254,0,67200000,0,0,84,0,0,1,1,1,1,0,0,1,2
6,1,114,0,254,0,91200000,0,0,57,0,0,24,17,17,24,0,0,24,2
6,1,114,0,254,0,50666664,0,0,57,0,0,23,16,16,23,0,0,23,2
0,1,168,0,254,0,84000000,0,0,84,0,0,1,1,1,1,0,0,1,2
1,0,1284,1628,62,252,3276.178955,7,9,54,74,0,1,1,1,2,1,1,1,1
0,0,1058,818,254,252,11214.86133,3,2,88,82,0,2,1,1,2,0,0,2,2
0,1,200,0,254,0,80000000,0,0,100,0,0,3,3,3,3,0,0,3,1
0,0,564,354,254,252,1960.238647,2,1,56,44,0,1,1,1,2,0,0,1,2
6,1,114,0,254,0,91200000,0,0,57,0,0,24,16,16,25,0,0,24,2
0,1,104,0,254,0,208000000,0,0,52,0,0,4,1,1,3,0,0,3,2
6,1,114,0,254,0,57000000,0,0,57,0,0,32,32,15,32,0,0,32,2
6,1,114,0,254,0,76000000,0,0,57,0,0,24,16,16,24,0,0,24,2
6,1,114,0,254,0,50666664,0,0,57,0,0,33,33,18,33,0,0,33,2
