service,state,sbytes,dbytes,sttl,dttl,sload,sloss,dloss,smean,dmean,response_body_len,ct_srv_src,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_srv_dst,attack_cat
0,1,2974,0,254,0,1487000064,0,0,1487,0,0,3,1,1,3,0,0,3,5
6,1,114,0,254,0,50666664,0,0,57,0,0,16,10,10,17,0,0,16,6
0,0,1230,830,254,252,7543.20166,3,2,103,83,0,7,1,1,5,0,0,5,5
6,1,114,0,254,0,456000000,0,0,57,0,0,26,17,17,26,0,0,26,6
0,1,200,0,254,0,200000000,0,0,100,0,0,3,1,1,3,0,0,3,2
0,0,756,268,254,252,7484.69873,2,1,76,45,0,8,1,1,4,0,0,4,5
0,0,1502,712,254,252,10599.73731,3,2,125,89,0,5,1,1,5,0,0,5,5
6,1,114,0,254,0,57000000,0,0,57,0,0,21,18,18,22,0,0,21,6
0,0,564,354,254,252,6400.554688,2,1,56,44,0,1,1,1,1,0,0,1,7
0,1,200,0,254,0,88888888,0,0,100,0,0,5,2,2,5,0,0,5,1
6,1,114,0,254,0,57000000,0,0,57,0,0,33,17,17,33,0,0,33,6
6,1,114,0,254,0,152000000,0,0,57,0,0,11,11,11,11,0,0,11,6
0,0,534,268,254,252,6888.847656,2,1,53,45,0,3,1,1,3,0,0,4,5
6,1,114,0,254,0,57000000,0,0,57,0,0,32,17,17,32,0,0,32,6
4,0,786,354,254,252,4672.48877,2,1,79,44,0,1,1,1,1,0,0,1,7
6,1,114,0,254,0,50666664,0,0,57,0,0,26,10,10,27,0,0,26,6
0,1,104,0,254,0,46222220,0,0,52,0,0,10,1,1,10,0,0,11,5
6,1,114,0,254,0,22800000,0,0,57,0,0,33,33,16,33,0,0,33,6
0,1,200,0,254,0,100000000,0,0,100,0,0,7,4,4,12,0,0,7,7
4,0,918,268,254,252,8029.213867,2,1,92,45,0,2,1,1,1,0,0,2,7
0,1,168,0,254,0,84000000,0,0,84,0,0,2,1,1,2,0,0,3,7
6,1,114,0,254,0,152000000,0,0,57,0,0,24,12,7,24,0,0,24,6
0,0,564,354,254,252,3889.215088,2,1,56,44,0,1,1,1,1,0,0,2,7
0,1,168,0,254,0,67200000,0,0,84,0,0,1,1,1,1,0,0,1,7
6,1,114,0,254,0,50666664,0,0,57,0,0,16,10,10,16,0,0,16,6
4,0,886,1424,62,252,3259.233887,2,2,74,142,266,2,1,1,1,0,0,1,1
0,0,1002,856,254,252,8380.955078,3,2,84,86,0,2,1,1,2,0,0,2,5
0,1,200,0,254,0,88888888,0,0,100,0,0,4,3,3,4,0,0,4,5
6,1,114,0,254,0,50666664,0,0,57,0,0,31,13,13,31,0,0,31,6
0,0,534,354,254,252,4879.199219,2,1,53,44,0,5,1,1,4,0,0,3,5
6,1,114,0,254,0,50666664,0,0,57,0,0,16,16,16,16,0,0,16,6
0,0,534,354,254,252,3411.235596,2,1,53,44,0,3,3,3,3,0,0,3,5
0,1,200,0,254,0,266666656,0,0,100,0,0,6,1,1,6,0,0,6,7
6,1,114,0,254,0,50666664,0,0,57,0,0,19,5,5,19,0,0,19,6
6,1,114,0,254,0,50666664,0,0,57,0,0,11,9,5,11,0,0,11,6
6,1,114,0,254,0,65142856,0,0,57,0,0,19,16,16,20,0,0,19,6
6,1,114,0,254,0,91200000,0,0,57,0,0,24,18,18,24,0,0,24,6
0,1,226,0,254,0,90400000,0,0,113,0,0,1,1,1,1,0,0,1,8
6,1,114,0,254,0,45600000,0,0,57,0,0,30,11,11,33,0,0,30,6
0,0,534,268,254,252,2839.888184,2,1,53,45,0,2,1,1,2,0,0,2,5
0,1,168,0,254,0,84000000,0,0,84,0,0,4,1,1,1,0,0,1,7
0,1,2964,0,254,0,3951999744,0,0,1482,0,0,2,2,1,2,0,0,2,5
0,0,564,354,254,252,5146.785645,2,1,56,44,0,1,1,1,1,0,0,1,7
0,0,564,354,254,252,2301.123291,2,1,56,44,0,3,1,1,1,0,0,1,7
0,0,564,354,254,252,3194.149902,2,1,56,44,0,2,1,1,1,0,0,1,8
6,1,114,0,254,0,91200000,0,0,57,0,0,19,17,17,19,0,0,19,6
6,1,114,0,254,0,50666664,0,0,57,0,0,17,1,1,17,0,0,17,6
6,1,114,0,254,0,50666664,0,0,57,0,0,46,42,18,46,0,0,46,6
0,0,564,354,254,252,3134.80835,2,1,56,44,0,1,1,1,1,0,0,1,7
0,1,168,0,254,0,74666664,0,0,84,0,0,1,1,1,1,0,0,1,7
0,0,1612,268,254,252,64942.40234,2,1,161,45,0,3,2,1,3,0,0,3,5
0,0,564,354,254,252,3806.997314,2,1,56,44,0,2,1,1,1,0,0,1,7
0,0,1294,354,254,252,11389.41016,2,1,129,44,0,5,1,1,4,0,0,5,5
0,1,200,0,254,0,88888888,0,0,100,0,0,2,1,1,2,0,0,2,1
0,1,200,0,254,0,800000000,0,0,100,0,0,4,2,2,4,0,0,4,2
0,1,1162,0,254,0,464800000,0,0,581,0,0,10,2,1,10,0,0,9,5
6,1,114,0,254,0,50666664,0,0,57,0,0,26,16,16,26,0,0,26,6
6,1,114,0,254,0,57000000,0,0,57,0,0,25,9,9,25,0,0,25,6
6,1,114,0,254,0,91200000,0,0,57,0,0,35,33,16,35,0,0,35,6
6,1,114,0,254,0,57000000,0,0,57,0,0,17,17,17,17,0,0,17,6
0,1,168,0,254,0,74666664,0,0,84,0,0,1,1,1,1,0,0,1,7
6,1,114,0,254,0,114000000,0,0,57,0,0,24,17,17,28,0,0,24,6
0,1,570,0,254,0,760000000,0,0,285,0,0,10,9,1,10,0,0,10,5
0,1,200,0,254,0,160000000,0,0,100,0,0,5,2,2,5,0,0,5,2
0,0,802,764,254,252,1861.334351,4,4,57,55,0,2,1,1,2,0,0,1,5
0,0,564,354,254,252,6425.215332,2,1,56,44,0,1,1,1,1,0,0,1,7
0,1,168,0,254,0,74666664,0,0,84,0,0,1,1,1,1,0,0,1,7
6,1,114,0,254,0,50666664,0,0,57,0,0,40,34,18,40,0,0,40,6
6,1,114,0,254,0,57000000,0,0,57,0,0,27,16,16,27,0,0,27,6
0,0,2550,268,254,252,29989.31641,2,1,255,45,0,4,1,1,3,0,0,5,5
6,1,114,0,254,0,65142856,0,0,57,0,0,21,5,5,21,0,0,21,6
6,1,114,0,254,0,50666664,0,0,57,0,0,34,8,2,34,0,0,34,6
6,1,114,0,254,0,152000000,0,0,57,0,0,49,11,7,49,0,0,49,6
6,1,114,0,254,0,91200000,0,0,57,0,0,15,14,8,16,0,0,15,6
6,1,114,0,254,0,50666664,0,0,57,0,0,30,18,18,30,0,0,30,6
1,0,588,682,254,252,4763.393555,3,4,49,57,0,2,1,1,2,0,0,2,5
6,1,114,0,254,0,57000000,0,0,57,0,0,18,16,16,18,0,0,18,6
6,1,114,0,254,0,91200000,0,0,57,0,0,34,34,18,34,0,0,34,6
6,1,114,0,254,0,65142856,0,0,57,0,0,26,10,10,26,0,0,26,6
6,1,114,0,254,0,91200000,0,0,57,0,0,7,7,7,7,0,0,7,6
6,1,114,0,254,0,65142856,0,0,57,0,0,26,17,17,26,0,0,26,6
6,1,114,0,254,0,91200000,0,0,57,0,0,23,17,17,23,0,0,23,6
0,1,200,0,254,0,400000000,0,0,100,0,0,5,2,2,5,0,0,5,6
6,1,114,0,254,0,91200000,0,0,57,0,0,34,25,13,34,0,0,34,6
0,1,200,0,254,0,266666656,0,0,100,0,0,7,1,1,7,0,0,7,1
6,1,114,0,254,0,91200000,0,0,57,0,0,31,30,15,31,0,0,31,6
6,1,114,0,254,0,50666664,0,0,57,0,0,40,20,8,40,0,0,40,6
0,0,564,354,254,252,2855.332031,2,1,56,44,0,4,1,1,1,0,0,1,7
0,0,25862,850,254,252,204917.8125,12,4,862,53,0,5,1,1,4,0,0,4,5
4,0,826,354,254,252,2957.624512,2,1,83,44,0,1,1,1,2,0,0,1,7
6,1,114,0,254,0,57000000,0,0,57,0,0,27,27,13,27,0,0,27,6
6,1,114,0,254,0,50666664,0,0,57,0,0,33,17,17,34,0,0,33,6
0,0,622,268,254,252,9599.087891,2,1,62,45,0,10,2,1,3,0,0,3,5
0,1,200,0,254,0,88888888,0,0,100,0,0,8,4,4,15,0,0,8,1
0,0,534,268,254,252,4233.916992,2,1,53,45,0,8,1,1,4,0,0,4,5
6,1,114,0,254,0,50666664,0,0,57,0,0,20,16,16,20,0,0,20,6
6,1,114,0,254,0,456000000,0,0,57,0,0,10,10,10,10,0,0,10,6
6,1,114,0,254,0,57000000,0,0,57,0,0,20,17,17,20,0,0,20,6
6,1,114,0,254,0,152000000,0,0,57,0,0,28,28,13,28,0,0,28,6
6,1,114,0,254,0,152000000,0,0,57,0,0,20,16,16,20,0,0,20,6
6,1,114,0,254,0,57000000,0,0,57,0,0,32,16,16,32,0,0,32,6
0,1,194,0,254,0,129333328,0,0,97,0,0,4,3,1,4,0,0,4,5
6,1,114,0,254,0,114000000,0,0,57,0,0,34,16,16,34,0,0,34,6
6,1,114,0,254,0,456000000,0,0,57,0,0,12,12,12,13,0,0,12,6
6,1,114,0,254,0,152000000,0,0,57,0,0,23,17,7,23,0,0,23,6
0,0,534,268,254,252,5158.20459,2,1,53,45,0,3,1,1,3,0,0,3,5
0,1,168,0,254,0,74666664,0,0,84,0,0,4,1,1,1,0,0,1,7
6,1,114,0,254,0,152000000,0,0,57,0,0,21,18,18,21,0,0,21,6
6,1,114,0,254,0,152000000,0,0,57,0,0,34,14,14,34,0,0,34,6
0,1,168,0,254,0,112000000,0,0,84,0,0,1,1,1,1,0,0,1,7
6,1,114,0,254,0,12666666,0,0,57,0,0,27,9,9,27,0,0,27,6
6,1,114,0,254,0,50666664,0,0,57,0,0,19,12,12,19,0,0,19,6
0,0,1042,758,254,252,8856.146484,3,2,87,95,0,11,1,1,2,0,0,3,5
0,0,564,354,254,252,3935.353027,2,1,56,44,0,1,1,1,1,0,0,2,7
6,1,114,0,254,0,50666664,0,0,57,0,0,19,10,10,19,0,0,19,6
6,1,114,0,254,0,65142856,0,0,57,0,0,46,14,2,46,0,0,46,6
6,1,114,0,254,0,228000000,0,0,57,0,0,10,10,10,10,0,0,10,6
0,0,564,354,254,252,5638.312988,2,1,56,44,0,1,1,1,1,0,0,1,7
0,0,534,268,254,252,14993.06445,2,1,53,45,0,11,4,2,11,0,0,11,5
0,0,564,354,254,252,4681.547363,2,1,56,44,0,1,1,1,1,0,0,1,7
0,1,104,0,254,0,69333328,0,0,52,0,0,2,1,1,2,0,0,2,5
6,1,114,0,254,0,152000000,0,0,57,0,0,22,5,5,22,0,0,22,6
6,1,114,0,254,0,50666664,0,0,57,0,0,29,16,16,30,0,0,29,6
0,0,3128,744,254,252,24024.55273,3,2,261,93,0,3,1,1,2,0,0,2,5
6,1,114,0,254,0,65142856,0,0,57,0,0,26,10,10,26,0,0,26,6
6,1,114,0,254,0,91200000,0,0,57,0,0,22,6,6,22,0,0,22,6
0,1,1088,0,254,0,1088000000,0,0,544,0,0,20,6,1,20,0,0,19,5
6,1,114,0,254,0,57000000,0,0,57,0,0,24,16,16,24,0,0,24,6
4,0,770,268,254,252,19611.0332,2,1,77,45,0,2,1,1,1,0,0,1,7
6,1,114,0,254,0,456000000,0,0,57,0,0,29,16,16,29,0,0,29,6
0,0,2018,732,254,252,18867.13086,3,2,168,92,0,7,2,1,3,0,0,4,5
0,1,1928,0,254,0,1101714304,0,0,964,0,0,44,14,1,44,0,0,44,5
0,1,168,0,254,0,74666664,0,0,84,0,0,5,1,1,2,0,0,3,7
6,1,114,0,254,0,50666664,0,0,57,0,0,34,34,18,34,0,0,34,6
6,1,114,0,254,0,65142856,0,0,57,0,0,17,12,12,17,0,0,17,6
6,1,13200,0,254,0,1762.307495,0,0,120,0,0,8,8,8,8,0,0,8,5
6,1,114,0,254,0,152000000,0,0,57,0,0,31,15,15,31,0,0,31,6
6,1,114,0,254,0,152000000,0,0,57,0,0,20,16,16,20,0,0,20,6
6,1,114,0,254,0,152000000,0,0,57,0,0,49,41,19,49,0,0,49,6
6,1,114,0,254,0,65142856,0,0,57,0,0,31,16,16,31,0,0,31,6
0,0,574,268,254,252,9227.158203,2,1,57,45,0,4,3,2,4,0,0,4,5
0,0,5628,708,254,252,1031.603394,7,1,256,44,0,13,4,4,6,0,0,6,5
0,0,994,808,254,252,5497.54834,3,2,83,81,0,5,1,1,1,0,0,1,5
0,0,104600,784,254,252,495763.5938,40,1,1216,44,0,2,1,1,2,0,0,2,5
0,1,404,0,254,0,70260872,0,0,202,0,0,26,12,1,26,0,0,26,5
0,0,3044,832,254,252,34552.82422,3,2,254,83,0,3,1,1,3,0,0,3,5
0,0,564,354,254,252,2542.706299,2,1,56,44,0,1,1,1,1,0,0,5,7
6,1,114,0,254,0,152000000,0,0,57,0,0,33,32,17,33,0,0,33,6
0,0,588,268,254,252,6682.521484,2,1,59,45,0,3,1,1,2,0,0,2,5
6,1,114,0,254,0,50666664,0,0,57,0,0,26,9,9,26,0,0,26,6
6,1,114,0,254,0,50666664,0,0,57,0,0,32,18,18,32,0,0,32,6
0,0,756,354,254,252,4530.214844,2,1,76,44,0,1,1,1,1,0,0,2,5
0,0,534,354,254,252,2769.8479,2,1,53,44,0,2,2,1,1,0,0,2,5
0,1,200,0,254,0,100000000,0,0,100,0,0,7,2,2,7,0,0,7,2
0,1,2992,0,254,0,1994666624,0,0,1496,0,0,6,3,1,4,0,0,6,5
6,1,114,0,254,0,50666664,0,0,57,0,0,14,14,14,14,0,0,14,6
0,1,168,0,254,0,84000000,0,0,84,0,0,1,1,1,1,0,0,1,7
6,1,114,0,254,0,91200000,0,0,57,0,0,42,32,16,42,0,0,42,6
6,1,114,0,254,0,152000000,0,0,57,0,0,33,33,16,33,0,0,33,6
0,1,180,0,254,0,239999984,0,0,90,0,0,3,3,2,2,0,0,2,1
6,1,114,0,254,0,57000000,0,0,57,0,0,26,12,12,26,0,0,26,6
0,1,168,0,254,0,74666664,0,0,84,0,0,2,1,1,1,0,0,1,7
6,1,114,0,254,0,65142856,0,0,57,0,0,33,16,16,33,0,0,33,6
0,1,78,0,254,0,104000000,0,0,39,0,0,14,2,1,15,0,0,14,5
6,1,114,0,254,0,50666664,0,0,57,0,0,33,16,16,33,0,0,33,6
0,1,200,0,254,0,133333328,0,0,100,0,0,1,1,1,1,0,0,1,2
6,1,114,0,254,0,152000000,0,0,57,0,0,34,34,16,34,0,0,34,6
0,1,180,0,254,0,239999984,0,0,90,0,0,10,9,9,10,0,0,10,5
0,1,200,0,254,0,160000000,0,0,100,0,0,3,1,1,3,0,0,3,6
0,1,200,0,254,0,100000000,0,0,100,0,0,5,3,3,5,0,0,5,7
6,1,114,0,254,0,152000000,0,0,57,0,0,30,17,17,30,0,0,30,6
4,0,866,268,254,252,10322.56348,2,1,87,45,0,1,1,1,1,0,0,1,7
6,1,114,0,254,0,28500000,0,0,57,0,0,13,13,13,13,0,0,13,6
6,1,114,0,254,0,50666664,0,0,57,0,0,15,6,6,15,0,0,15,6
6,1,114,0,254,0,50666664,0,0,57,0,0,17,17,17,17,0,0,17,6
6,1,114,0,254,0,57000000,0,0,57,0,0,13,13,6,13,0,0,13,6
6,1,114,0,254,0,57000000,0,0,57,0,0,4,3,3,4,0,0,4,6
0,1,200,0,254,0,266666656,0,0,100,0,0,2,2,2,2,0,0,2,6
6,1,114,0,254,0,50666664,0,0,57,0,0,34,27,12,34,0,0,34,6
0,1,200,0,254,0,88888888,0,0,100,0,0,3,2,2,4,0,0,3,1
4,0,782,268,254,252,16240.28223,2,1,78,45,0,1,1,1,1,0,0,2,7
6,1,114,0,254,0,456000000,0,0,57,0,0,27,27,14,27,0,0,27,6
6,1,114,0,254,0,45600000,0,0,57,0,0,29,29,14,29,0,0,29,6
0,1,392,0,254,0,522666656,0,0,196,0,0,11,2,1,10,0,0,10,5
6,1,114,0,254,0,152000000,0,0,57,0,0,12,12,3,12,0,0,12,6
6,1,114,0,254,0,57000000,0,0,57,0,0,33,17,17,33,0,0,33,6
1,0,632,682,254,252,6512.875,3,4,53,57,0,1,1,1,1,0,0,1,5
6,1,114,0,254,0,152000000,0,0,57,0,0,34,34,16,34,0,0,34,6
6,1,114,0,254,0,50666664,0,0,57,0,0,22,16,16,22,0,0,22,6
6,1,114,0,254,0,50666664,0,0,57,0,0,14,8,8,14,0,0,14,6
6,1,114,0,254,0,91200000,0,0,57,0,0,26,10,10,26,0,0,26,6
0,0,564,354,254,252,6222.65918,2,1,56,44,0,1,1,1,1,0,0,1,7
6,1,114,0,254,0,50666664,0,0,57,0,0,32,32,16,32,0,0,32,6
6,1,114,0,254,0,50666664,0,0,57,0,0,28,11,11,28,0,0,28,6
0,0,534,268,254,252,5075.137695,2,1,53,45,0,4,1,1,3,0,0,5,5
6,1,114,0,254,0,57000000,0,0,57,0,0,28,17,17,28,0,0,28,6
6,1,114,0,254,0,152000000,0,0,57,0,0,27,27,13,27,0,0,27,6
0,1,200,0,254,0,800000000,0,0,100,0,0,2,1,1,3,0,0,2,5
6,1,114,0,254,0,50666664,0,0,57,0,0,26,8,8,26,0,0,26,6
0,0,1612,268,254,252,47334.57422,2,1,161,45,0,6,3,1,6,0,0,6,5
6,1,114,0,254,0,50666664,0,0,57,0,0,28,16,16,28,0,0,28,6
0,1,1336,0,254,0,485818176,0,0,668,0,0,1,1,1,1,0,0,1,2
6,1,114,0,254,0,50666664,0,0,57,0,0,44,33,17,44,0,0,44,6
0,1,168,0,254,0,67200000,0,0,84,0,0,1,1,1,1,0,0,1,7
6,1,114,0,254,0,456000000,0,0,57,0,0,31,18,18,31,0,0,31,6
0,0,564,354,254,252,6425.895996,2,1,56,44,0,2,1,1,1,0,0,1,7
6,1,114,0,254,0,50666664,0,0,57,0,0,33,16,16,34,0,0,33,6
6,1,114,0,254,0,50666664,0,0,57,0,0,28,11,11,28,0,0,28,6
6,1,114,0,254,0,50666664,0,0,57,0,0,27,15,15,27,0,0,27,6
0,1,500,0,254,0,250000000,0,0,250,0,0,1,1,1,1,0,0,1,8
6,1,114,0,254,0,50666664,0,0,57,0,0,33,33,17,33,0,0,33,6
6,1,114,0,254,0,57000000,0,0,57,0,0,35,21,12,35,0,0,35,6
6,1,156,0,254,0,104000000,0,0,78,0,0,1,1,1,1,0,0,1,7
6,1,114,0,254,0,50666664,0,0,57,0,0,34,27,12,34,0,0,34,6
4,0,7220,1234,254,252,82329.14844,5,2,451,123,109,1,1,1,1,0,0,1,5
4,0,788,354,254,252,11069.47168,2,1,79,44,0,1,1,1,1,0,0,1,7
6,1,114,0,254,0,50666664,0,0,57,0,0,33,16,16,34,0,0,33,6
6,1,114,0,254,0,91200000,0,0,57,0,0,31,12,7,32,0,0,31,6
6,1,114,0,254,0,91200000,0,0,57,0,0,32,7,7,32,0,0,32,6
0,1,766,0,254,0,612800000,0,0,383,0,0,2,1,1,1,0,0,1,5
6,1,114,0,254,0,50666664,0,0,57,0,0,32,18,18,32,0,0,32,6
0,2,228,91,254,60,19843.91797,0,0,57,46,0,2,1,1,1,0,0,1,2
0,1,152,0,254,0,67555552,0,0,76,0,0,1,1,1,1,0,0,1,7
6,1,114,0,254,0,57000000,0,0,57,0,0,33,33,17,33,0,0,33,6
0,0,564,354,254,252,3805.696045,2,1,56,44,0,1,1,1,1,0,0,1,7
0,1,168,0,254,0,74666664,0,0,84,0,0,2,1,1,1,0,0,1,7
6,1,114,0,254,0,65142856,0,0,57,0,0,15,15,15,15,0,0,15,6
6,1,114,0,254,0,50666664,0,0,57,0,0,8,8,8,8,0,0,8,6
6,1,114,0,254,0,50666664,0,0,57,0,0,15,15,15,15,0,0,15,6
0,0,136700,136898,254,252,145684.4063,54,55,1020,992,0,2,1,1,1,0,0,1,5
0,0,566,268,254,252,6119.354004,2,1,57,45,0,6,1,1,6,0,0,6,5
0,1,88,0,254,0,117333328,0,0,44,0,0,9,5,1,9,0,0,9,5
0,0,564,354,254,252,6440.682617,2,1,56,44,0,1,1,1,1,0,0,1,7
0,0,564,354,254,252,2032.912842,2,1,56,44,0,4,1,1,1,0,0,1,7
4,0,68199,612,254,252,766526.25,27,1,1137,44,0,3,2,1,4,0,0,2,5
6,1,114,0,254,0,57000000,0,0,57,0,0,21,14,14,21,0,0,21,6
0,0,1494,728,254,252,11213.91699,3,2,125,91,0,3,1,1,2,0,0,2,5
6,1,114,0,254,0,456000000,0,0,57,0,0,34,34,16,34,0,0,34,6
0,1,168,0,254,0,84000000,0,0,84,0,0,1,1,1,1,0,0,1,7
0,0,4678,354,254,252,45624.87109,3,1,390,44,0,3,1,1,2,0,0,2,5
6,1,114,0,254,0,152000000,0,0,57,0,0,19,17,17,20,0,0,19,6
6,1,114,0,254,0,76000000,0,0,57,0,0,31,17,17,31,0,0,31,6
0,1,200,0,254,0,200000000,0,0,100,0,0,2,1,1,2,0,0,2,1
6,1,114,0,254,0,152000000,0,0,57,0,0,30,18,18,30,0,0,30,6
6,1,114,0,254,0,456000000,0,0,57,0,0,14,10,10,14,0,0,14,6
0,0,26188,850,254,252,315473,12,4,873,53,0,8,1,1,7,0,0,7,5
6,1,114,0,254,0,57000000,0,0,57,0,0,27,7,7,27,0,0,27,6
6,1,114,0,254,0,76000000,0,0,57,0,0,14,14,14,14,0,0,14,6
6,1,114,0,254,0,456000000,0,0,57,0,0,20,16,16,20,0,0,20,6
6,1,114,0,254,0,50666664,0,0,57,0,0,27,16,16,27,0,0,27,6
6,1,114,0,254,0,65142856,0,0,57,0,0,26,18,18,26,0,0,26,6
6,1,114,0,254,0,57000000,0,0,57,0,0,22,18,18,22,0,0,22,6
6,1,114,0,254,0,50666664,0,0,57,0,0,17,16,16,17,0,0,17,6
6,1,114,0,254,0,50666664,0,0,57,0,0,21,21,11,21,0,0,21,6
0,1,200,0,254,0,266666656,0,0,100,0,0,7,3,3,7,0,0,7,1
0,1,104,0,254,0,46222220,0,0,52,0,0,12,2,1,9,0,0,9,5
6,1,114,0,254,0,76000000,0,0,57,0,0,17,16,16,16,0,0,16,6
0,0,564,354,254,252,4718.514648,2,1,56,44,0,1,1,1,1,0,0,1,7
0,0,564,354,254,252,2980.901367,2,1,56,44,0,1,1,1,1,0,0,1,7
0,1,9792,0,254,0,1326.21936,0,0,272,0,0,1,1,1,1,0,0,1,1
6,1,114,0,254,0,57000000,0,0,57,0,0,32,16,16,32,0,0,32,6
6,1,114,0,254,0,152000000,0,0,57,0,0,36,32,15,36,0,0,36,6
0,1,200,0,254,0,133333328,0,0,100,0,0,8,3,3,12,0,0,8,2
6,1,114,0,254,0,41454544,0,0,57,0,0,11,11,11,11,0,0,11,6
0,1,200,0,254,0,400000000,0,0,100,0,0,3,1,1,3,0,0,3,7
0,4,104,0,254,0,34666664,0,0,52,0,0,9,2,2,5,0,0,5,5
4,0,1652,2398,62,252,249.090546,4,6,83,150,249,5,4,4,5,0,0,5,1
6,1,114,0,254,0,152000000,0,0,57,0,0,12,12,12,12,0,0,12,6
0,1,200,0,254,0,88888888,0,0,100,0,0,6,1,1,6,0,0,6,5
6,1,114,0,254,0,114000000,0,0,57,0,0,32,32,17,32,0,0,32,6
6,1,114,0,254,0,50666664,0,0,57,0,0,33,33,17,33,0,0,33,6
0,0,598,354,254,252,1615.291626,2,1,60,44,0,4,2,2,3,0,0,3,5
0,0,1234,800,254,252,6717.532715,3,2,103,80,0,8,2,1,4,0,0,10,5
6,1,114,0,254,0,57000000,0,0,57,0,0,19,11,11,19,0,0,19,6
6,1,114,0,254,0,152000000,0,0,57,0,0,28,16,16,28,0,0,28,6
0,1,168,0,254,0,67200000,0,0,84,0,0,1,1,1,1,0,0,1,7
6,1,114,0,254,0,114000000,0,0,57,0,0,26,26,13,26,0,0,26,6
6,1,114,0,254,0,65142856,0,0,57,0,0,28,16,16,28,0,0,28,6
6,1,114,0,254,0,76000000,0,0,57,0,0,19,17,17,19,0,0,19,6
6,1,114,0,254,0,91200000,0,0,57,0,0,20,16,16,20,0,0,20,6
0,0,1902,354,254,252,8164.588867,2,1,190,44,0,13,2,1,2,0,0,2,5
6,1,114,0,254,0,65142856,0,0,57,0,0,26,10,10,26,0,0,26,6
1,0,588,682,254,252,6373.352539,3,4,49,57,0,2,2,1,3,0,0,2,5
0,0,564,354,254,252,4034.876221,2,1,56,44,0,1,1,1,1,0,0,1,7
6,1,114,0,254,0,114000000,0,0,57,0,0,33,15,15,33,0,0,33,6
0,1,200,0,254,0,266666656,0,0,100,0,0,4,2,2,4,0,0,4,2
4,0,826,1088,62,252,6563.78418,2,2,83,136,141,8,3,3,8,0,0,8,1
6,1,114,0,254,0,152000000,0,0,57,0,0,24,14,14,24,0,0,24,6
6,1,114,0,254,0,50666664,0,0,57,0,0,16,16,16,16,0,0,16,6
6,4,6552,0,254,0,868.276367,0,0,78,0,0,8,8,8,8,0,0,8,5
0,0,774,556,254,252,5962.833984,4,3,55,56,0,3,1,1,3,0,0,3,5
6,1,114,0,254,0,50666664,0,0,57,0,0,30,14,14,30,0,0,30,6
6,1,114,0,254,0,228000000,0,0,57,0,0,21,18,18,21,0,0,20,6
6,1,114,0,254,0,65142856,0,0,57,0,0,33,33,16,33,0,0,33,6
0,0,564,354,254,252,2899.392334,2,1,56,44,0,1,1,1,1,0,0,1,7
0,1,1984,0,254,0,793600000,0,0,992,0,0,6,1,1,6,0,0,6,5
6,1,114,0,254,0,57000000,0,0,57,0,0,21,17,17,21,0,0,21,6
0,0,564,354,254,252,2419.747559,2,1,56,44,0,1,1,1,1,0,0,1,7
6,1,114,0,254,0,152000000,0,0,57,0,0,19,16,16,19,0,0,19,6
0,1,168,0,254,0,96000000,0,0,84,0,0,3,1,1,23,0,0,1,7
0,0,564,354,254,252,4472.150879,2,1,56,44,0,1,1,1,1,0,0,1,7
0,0,916,728,254,252,2533.671143,5,3,57,52,0,2,1,1,1,0,0,1,5
6,1,114,0,254,0,57000000,0,0,57,0,0,18,18,18,18,0,0,18,6
6,1,114,0,254,0,50666664,0,0,57,0,0,34,34,16,34,0,0,34,6
6,1,114,0,254,0,91200000,0,0,57,0,0,20,16,6,21,0,0,20,6
6,1,114,0,254,0,57000000,0,0,57,0,0,26,16,16,26,0,0,26,6
6,1,114,0,254,0,50666664,0,0,57,0,0,29,11,11,29,0,0,29,6
6,1,114,0,254,0,152000000,0,0,57,0,0,19,17,17,19,0,0,19,6
6,1,114,0,254,0,50666664,0,0,57,0,0,23,7,7,23,0,0,23,6
6,1,114,0,254,0,50666664,0,0,57,0,0,33,33,16,33,0,0,33,6
6,1,114,0,254,0,50666664,0,0,57,0,0,17,17,17,17,0,0,17,6
0,0,974,556,254,252,5121.323242,5,3,61,56,0,3,1,1,12,0,0,3,5
6,1,114,0,254,0,152000000,0,0,57,0,0,22,16,16,22,0,0,22,6
6,1,114,0,254,0,114000000,0,0,57,0,0,32,32,17,32,0,0,32,6
0,1,200,0,254,0,200000000,0,0,100,0,0,3,2,2,3,0,0,3,1
6,1,114,0,254,0,57000000,0,0,57,0,0,13,13,6,13,0,0,13,6
0,1,200,0,254,0,88888888,0,0,100,0,0,2,1,1,2,0,0,2,1
6,1,114,0,254,0,50666664,0,0,57,0,0,31,18,18,31,0,0,31,6
6,1,114,0,254,0,152000000,0,0,57,0,0,16,16,16,16,0,0,16,6
0,0,1236,778,254,252,7669.364746,3,2,103,78,0,2,1,1,2,0,0,2,5
3,1,136,0,254,0,181333328,0,0,68,0,0,1,1,1,1,0,0,1,7
0,0,710,268,254,252,6440.257812,2,1,71,45,0,1,1,1,1,0,0,1,8
6,1,114,0,254,0,456000000,0,0,57,0,0,31,18,18,31,0,0,31,6
0,0,740,268,254,252,29967.60352,2,1,74,45,0,1,1,1,1,0,0,1,8
6,1,114,0,254,0,91200000,0,0,57,0,0,26,9,9,26,0,0,26,6
